timestamp, name, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB]
2025/12/18 22:29:18.664, NVIDIA GeForce RTX 3080, 71 %, 51 %, 9813 MiB, 10240 MiB
2025/12/18 22:29:19.664, NVIDIA GeForce RTX 3080, 58 %, 30 %, 9803 MiB, 10240 MiB
2025/12/18 22:29:20.665, NVIDIA GeForce RTX 3080, 71 %, 54 %, 9813 MiB, 10240 MiB
2025/12/18 22:29:21.666, NVIDIA GeForce RTX 3080, 62 %, 32 %, 9803 MiB, 10240 MiB
2025/12/18 22:29:22.668, NVIDIA GeForce RTX 3080, 75 %, 59 %, 9813 MiB, 10240 MiB
2025/12/18 22:29:23.669, NVIDIA GeForce RTX 3080, 60 %, 29 %, 9803 MiB, 10240 MiB
2025/12/18 22:29:24.670, NVIDIA GeForce RTX 3080, 36 %, 15 %, 9813 MiB, 10240 MiB
2025/12/18 22:29:25.670, NVIDIA GeForce RTX 3080, 68 %, 35 %, 9821 MiB, 10240 MiB
2025/12/18 22:29:26.670, NVIDIA GeForce RTX 3080, 41 %, 15 %, 9813 MiB, 10240 MiB
2025/12/18 22:29:27.672, NVIDIA GeForce RTX 3080, 38 %, 18 %, 9821 MiB, 10240 MiB
2025/12/18 22:29:28.673, NVIDIA GeForce RTX 3080, 59 %, 27 %, 9803 MiB, 10240 MiB
2025/12/18 22:29:29.675, NVIDIA GeForce RTX 3080, 70 %, 50 %, 9813 MiB, 10240 MiB
2025/12/18 22:29:30.675, NVIDIA GeForce RTX 3080, 60 %, 29 %, 9803 MiB, 10240 MiB
2025/12/18 22:29:31.675, NVIDIA GeForce RTX 3080, 71 %, 54 %, 9813 MiB, 10240 MiB
2025/12/18 22:29:32.675, NVIDIA GeForce RTX 3080, 64 %, 35 %, 9781 MiB, 10240 MiB
2025/12/18 22:29:33.677, NVIDIA GeForce RTX 3080, 71 %, 50 %, 9813 MiB, 10240 MiB
2025/12/18 22:29:34.677, NVIDIA GeForce RTX 3080, 60 %, 29 %, 9803 MiB, 10240 MiB
2025/12/18 22:29:35.678, NVIDIA GeForce RTX 3080, 71 %, 54 %, 9813 MiB, 10240 MiB
2025/12/18 22:29:36.678, NVIDIA GeForce RTX 3080, 54 %, 22 %, 9803 MiB, 10240 MiB
2025/12/18 22:29:37.679, NVIDIA GeForce RTX 3080, 38 %, 14 %, 9813 MiB, 10240 MiB
2025/12/18 22:29:38.680, NVIDIA GeForce RTX 3080, 62 %, 34 %, 9803 MiB, 10240 MiB
2025/12/18 22:29:39.681, NVIDIA GeForce RTX 3080, 47 %, 17 %, 9813 MiB, 10240 MiB
2025/12/18 22:29:40.681, NVIDIA GeForce RTX 3080, 67 %, 34 %, 9769 MiB, 10240 MiB
2025/12/18 22:29:41.681, NVIDIA GeForce RTX 3080, 50 %, 18 %, 9781 MiB, 10240 MiB
2025/12/18 22:29:42.682, NVIDIA GeForce RTX 3080, 52 %, 21 %, 9813 MiB, 10240 MiB
2025/12/18 22:29:43.682, NVIDIA GeForce RTX 3080, 59 %, 28 %, 9803 MiB, 10240 MiB
2025/12/18 22:29:44.682, NVIDIA GeForce RTX 3080, 31 %, 11 %, 9813 MiB, 10240 MiB
2025/12/18 22:29:45.683, NVIDIA GeForce RTX 3080, 69 %, 35 %, 9769 MiB, 10240 MiB
2025/12/18 22:29:46.684, NVIDIA GeForce RTX 3080, 53 %, 18 %, 9816 MiB, 10240 MiB
2025/12/18 22:29:47.684, NVIDIA GeForce RTX 3080, 66 %, 33 %, 9824 MiB, 10240 MiB
2025/12/18 22:29:48.685, NVIDIA GeForce RTX 3080, 58 %, 19 %, 9816 MiB, 10240 MiB
2025/12/18 22:29:49.685, NVIDIA GeForce RTX 3080, 62 %, 28 %, 9806 MiB, 10240 MiB
2025/12/18 22:29:50.685, NVIDIA GeForce RTX 3080, 66 %, 43 %, 9824 MiB, 10240 MiB
2025/12/18 22:29:51.685, NVIDIA GeForce RTX 3080, 60 %, 23 %, 9816 MiB, 10240 MiB
2025/12/18 22:29:52.686, NVIDIA GeForce RTX 3080, 67 %, 34 %, 9806 MiB, 10240 MiB
2025/12/18 22:29:53.686, NVIDIA GeForce RTX 3080, 68 %, 47 %, 9816 MiB, 10240 MiB
2025/12/18 22:29:54.686, NVIDIA GeForce RTX 3080, 64 %, 29 %, 9784 MiB, 10240 MiB
2025/12/18 22:29:55.687, NVIDIA GeForce RTX 3080, 57 %, 25 %, 9787 MiB, 10240 MiB
2025/12/18 22:29:56.687, NVIDIA GeForce RTX 3080, 56 %, 19 %, 9810 MiB, 10240 MiB
2025/12/18 22:29:57.688, NVIDIA GeForce RTX 3080, 72 %, 36 %, 9800 MiB, 10240 MiB
2025/12/18 22:29:58.689, NVIDIA GeForce RTX 3080, 50 %, 17 %, 9810 MiB, 10240 MiB
2025/12/18 22:29:59.689, NVIDIA GeForce RTX 3080, 72 %, 36 %, 9798 MiB, 10240 MiB
2025/12/18 22:30:00.689, NVIDIA GeForce RTX 3080, 63 %, 35 %, 9810 MiB, 10240 MiB
2025/12/18 22:30:01.689, NVIDIA GeForce RTX 3080, 54 %, 22 %, 9811 MiB, 10240 MiB
2025/12/18 22:30:02.689, NVIDIA GeForce RTX 3080, 74 %, 51 %, 9776 MiB, 10240 MiB
2025/12/18 22:30:03.689, NVIDIA GeForce RTX 3080, 62 %, 29 %, 9800 MiB, 10240 MiB
2025/12/18 22:30:04.691, NVIDIA GeForce RTX 3080, 75 %, 53 %, 9818 MiB, 10240 MiB
2025/12/18 22:30:05.693, NVIDIA GeForce RTX 3080, 54 %, 21 %, 9810 MiB, 10240 MiB
2025/12/18 22:30:06.694, NVIDIA GeForce RTX 3080, 59 %, 27 %, 9767 MiB, 10240 MiB
2025/12/18 22:30:07.694, NVIDIA GeForce RTX 3080, 54 %, 16 %, 9810 MiB, 10240 MiB
2025/12/18 22:30:08.694, NVIDIA GeForce RTX 3080, 73 %, 35 %, 9800 MiB, 10240 MiB
2025/12/18 22:30:09.694, NVIDIA GeForce RTX 3080, 76 %, 55 %, 9815 MiB, 10240 MiB
2025/12/18 22:30:10.695, NVIDIA GeForce RTX 3080, 61 %, 29 %, 9814 MiB, 10240 MiB
2025/12/18 22:30:11.696, NVIDIA GeForce RTX 3080, 64 %, 40 %, 9822 MiB, 10240 MiB
2025/12/18 22:30:12.697, NVIDIA GeForce RTX 3080, 59 %, 22 %, 9814 MiB, 10240 MiB
2025/12/18 22:30:13.698, NVIDIA GeForce RTX 3080, 70 %, 34 %, 9804 MiB, 10240 MiB
2025/12/18 22:30:14.698, NVIDIA GeForce RTX 3080, 78 %, 60 %, 9822 MiB, 10240 MiB
2025/12/18 22:30:15.699, NVIDIA GeForce RTX 3080, 62 %, 22 %, 9814 MiB, 10240 MiB
2025/12/18 22:30:16.699, NVIDIA GeForce RTX 3080, 67 %, 33 %, 9804 MiB, 10240 MiB
2025/12/18 22:30:17.700, NVIDIA GeForce RTX 3080, 53 %, 16 %, 9814 MiB, 10240 MiB
2025/12/18 22:30:18.700, NVIDIA GeForce RTX 3080, 72 %, 36 %, 9805 MiB, 10240 MiB
2025/12/18 22:30:19.703, NVIDIA GeForce RTX 3080, 51 %, 16 %, 9814 MiB, 10240 MiB
2025/12/18 22:30:20.704, NVIDIA GeForce RTX 3080, 52 %, 26 %, 9796 MiB, 10240 MiB
2025/12/18 22:30:21.704, NVIDIA GeForce RTX 3080, 51 %, 18 %, 9814 MiB, 10240 MiB
2025/12/18 22:30:22.704, NVIDIA GeForce RTX 3080, 51 %, 22 %, 9822 MiB, 10240 MiB
2025/12/18 22:30:23.704, NVIDIA GeForce RTX 3080, 52 %, 18 %, 9814 MiB, 10240 MiB
2025/12/18 22:30:24.705, NVIDIA GeForce RTX 3080, 68 %, 51 %, 9814 MiB, 10240 MiB
2025/12/18 22:30:25.706, NVIDIA GeForce RTX 3080, 60 %, 29 %, 9814 MiB, 10240 MiB
2025/12/18 22:30:26.706, NVIDIA GeForce RTX 3080, 59 %, 33 %, 9790 MiB, 10240 MiB
2025/12/18 22:30:27.706, NVIDIA GeForce RTX 3080, 60 %, 27 %, 9814 MiB, 10240 MiB
2025/12/18 22:30:28.707, NVIDIA GeForce RTX 3080, 49 %, 19 %, 9822 MiB, 10240 MiB
2025/12/18 22:30:29.709, NVIDIA GeForce RTX 3080, 32 %, 10 %, 9814 MiB, 10240 MiB
2025/12/18 22:30:30.709, NVIDIA GeForce RTX 3080, 58 %, 34 %, 9822 MiB, 10240 MiB
2025/12/18 22:30:31.710, NVIDIA GeForce RTX 3080, 55 %, 20 %, 9814 MiB, 10240 MiB
2025/12/18 22:30:32.710, NVIDIA GeForce RTX 3080, 55 %, 23 %, 9822 MiB, 10240 MiB
2025/12/18 22:30:33.712, NVIDIA GeForce RTX 3080, 50 %, 18 %, 9814 MiB, 10240 MiB
2025/12/18 22:30:34.714, NVIDIA GeForce RTX 3080, 46 %, 22 %, 9822 MiB, 10240 MiB
2025/12/18 22:30:35.715, NVIDIA GeForce RTX 3080, 52 %, 27 %, 9814 MiB, 10240 MiB
2025/12/18 22:30:36.715, NVIDIA GeForce RTX 3080, 72 %, 55 %, 9822 MiB, 10240 MiB
2025/12/18 22:30:37.716, NVIDIA GeForce RTX 3080, 60 %, 29 %, 9814 MiB, 10240 MiB
2025/12/18 22:30:38.716, NVIDIA GeForce RTX 3080, 64 %, 45 %, 9822 MiB, 10240 MiB
2025/12/18 22:30:39.716, NVIDIA GeForce RTX 3080, 62 %, 30 %, 9814 MiB, 10240 MiB
2025/12/18 22:30:40.716, NVIDIA GeForce RTX 3080, 63 %, 40 %, 9822 MiB, 10240 MiB
2025/12/18 22:30:41.718, NVIDIA GeForce RTX 3080, 50 %, 17 %, 9814 MiB, 10240 MiB
2025/12/18 22:30:42.720, NVIDIA GeForce RTX 3080, 56 %, 27 %, 9822 MiB, 10240 MiB
2025/12/18 22:30:43.720, NVIDIA GeForce RTX 3080, 52 %, 18 %, 9814 MiB, 10240 MiB
2025/12/18 22:30:44.721, NVIDIA GeForce RTX 3080, 51 %, 21 %, 9822 MiB, 10240 MiB
2025/12/18 22:30:45.721, NVIDIA GeForce RTX 3080, 53 %, 18 %, 9814 MiB, 10240 MiB
2025/12/18 22:30:46.722, NVIDIA GeForce RTX 3080, 60 %, 29 %, 9740 MiB, 10240 MiB
2025/12/18 22:30:47.724, NVIDIA GeForce RTX 3080, 52 %, 18 %, 9814 MiB, 10240 MiB
2025/12/18 22:30:48.724, NVIDIA GeForce RTX 3080, 69 %, 35 %, 9804 MiB, 10240 MiB
2025/12/18 22:30:49.725, NVIDIA GeForce RTX 3080, 52 %, 17 %, 9814 MiB, 10240 MiB
2025/12/18 22:30:50.726, NVIDIA GeForce RTX 3080, 69 %, 35 %, 9740 MiB, 10240 MiB
2025/12/18 22:30:51.729, NVIDIA GeForce RTX 3080, 52 %, 18 %, 9814 MiB, 10240 MiB
2025/12/18 22:30:52.731, NVIDIA GeForce RTX 3080, 41 %, 20 %, 9786 MiB, 10240 MiB
2025/12/18 22:30:53.731, NVIDIA GeForce RTX 3080, 53 %, 18 %, 9814 MiB, 10240 MiB
2025/12/18 22:30:54.731, NVIDIA GeForce RTX 3080, 64 %, 31 %, 9822 MiB, 10240 MiB
2025/12/18 22:30:55.731, NVIDIA GeForce RTX 3080, 52 %, 18 %, 9814 MiB, 10240 MiB
2025/12/18 22:30:56.732, NVIDIA GeForce RTX 3080, 71 %, 51 %, 9822 MiB, 10240 MiB
2025/12/18 22:30:57.732, NVIDIA GeForce RTX 3080, 60 %, 29 %, 9814 MiB, 10240 MiB
2025/12/18 22:30:58.734, NVIDIA GeForce RTX 3080, 71 %, 54 %, 9822 MiB, 10240 MiB
2025/12/18 22:30:59.734, NVIDIA GeForce RTX 3080, 64 %, 32 %, 9814 MiB, 10240 MiB
2025/12/18 22:31:00.734, NVIDIA GeForce RTX 3080, 42 %, 20 %, 9822 MiB, 10240 MiB
2025/12/18 22:31:01.736, NVIDIA GeForce RTX 3080, 61 %, 27 %, 9814 MiB, 10240 MiB
2025/12/18 22:31:02.736, NVIDIA GeForce RTX 3080, 67 %, 43 %, 9822 MiB, 10240 MiB
2025/12/18 22:31:03.736, NVIDIA GeForce RTX 3080, 48 %, 15 %, 9814 MiB, 10240 MiB
2025/12/18 22:31:04.737, NVIDIA GeForce RTX 3080, 69 %, 50 %, 9822 MiB, 10240 MiB
2025/12/18 22:31:05.737, NVIDIA GeForce RTX 3080, 62 %, 29 %, 9814 MiB, 10240 MiB
2025/12/18 22:31:06.737, NVIDIA GeForce RTX 3080, 57 %, 29 %, 9822 MiB, 10240 MiB
2025/12/18 22:31:07.738, NVIDIA GeForce RTX 3080, 62 %, 32 %, 9814 MiB, 10240 MiB
2025/12/18 22:31:08.739, NVIDIA GeForce RTX 3080, 64 %, 39 %, 9822 MiB, 10240 MiB
2025/12/18 22:31:09.740, NVIDIA GeForce RTX 3080, 64 %, 33 %, 9814 MiB, 10240 MiB
2025/12/18 22:31:10.741, NVIDIA GeForce RTX 3080, 66 %, 43 %, 9822 MiB, 10240 MiB
2025/12/18 22:31:11.741, NVIDIA GeForce RTX 3080, 54 %, 27 %, 9814 MiB, 10240 MiB
2025/12/18 22:31:12.742, NVIDIA GeForce RTX 3080, 63 %, 44 %, 9812 MiB, 10240 MiB
2025/12/18 22:31:13.742, NVIDIA GeForce RTX 3080, 64 %, 32 %, 9802 MiB, 10240 MiB
2025/12/18 22:31:14.743, NVIDIA GeForce RTX 3080, 47 %, 15 %, 9812 MiB, 10240 MiB
2025/12/18 22:31:15.743, NVIDIA GeForce RTX 3080, 66 %, 32 %, 9780 MiB, 10240 MiB
2025/12/18 22:31:16.743, NVIDIA GeForce RTX 3080, 61 %, 35 %, 9788 MiB, 10240 MiB
2025/12/18 22:31:17.744, NVIDIA GeForce RTX 3080, 66 %, 35 %, 9812 MiB, 10240 MiB
2025/12/18 22:31:18.745, NVIDIA GeForce RTX 3080, 58 %, 38 %, 9820 MiB, 10240 MiB
2025/12/18 22:31:19.745, NVIDIA GeForce RTX 3080, 57 %, 27 %, 9812 MiB, 10240 MiB
2025/12/18 22:31:20.746, NVIDIA GeForce RTX 3080, 67 %, 45 %, 9820 MiB, 10240 MiB
2025/12/18 22:31:21.746, NVIDIA GeForce RTX 3080, 61 %, 30 %, 9812 MiB, 10240 MiB
2025/12/18 22:31:22.747, NVIDIA GeForce RTX 3080, 62 %, 36 %, 9794 MiB, 10240 MiB
2025/12/18 22:31:23.747, NVIDIA GeForce RTX 3080, 49 %, 18 %, 9812 MiB, 10240 MiB
2025/12/18 22:31:24.748, NVIDIA GeForce RTX 3080, 39 %, 17 %, 9820 MiB, 10240 MiB
2025/12/18 22:31:25.750, NVIDIA GeForce RTX 3080, 61 %, 29 %, 9812 MiB, 10240 MiB
2025/12/18 22:31:26.752, NVIDIA GeForce RTX 3080, 53 %, 21 %, 9802 MiB, 10240 MiB
2025/12/18 22:31:27.752, NVIDIA GeForce RTX 3080, 49 %, 18 %, 9812 MiB, 10240 MiB
2025/12/18 22:31:28.752, NVIDIA GeForce RTX 3080, 54 %, 26 %, 9802 MiB, 10240 MiB
2025/12/18 22:31:29.752, NVIDIA GeForce RTX 3080, 41 %, 16 %, 9812 MiB, 10240 MiB
2025/12/18 22:31:30.753, NVIDIA GeForce RTX 3080, 54 %, 24 %, 9802 MiB, 10240 MiB
2025/12/18 22:31:31.753, NVIDIA GeForce RTX 3080, 47 %, 15 %, 9812 MiB, 10240 MiB
2025/12/18 22:31:32.753, NVIDIA GeForce RTX 3080, 56 %, 28 %, 9814 MiB, 10240 MiB
2025/12/18 22:31:33.755, NVIDIA GeForce RTX 3080, 53 %, 19 %, 9812 MiB, 10240 MiB
2025/12/18 22:31:34.756, NVIDIA GeForce RTX 3080, 49 %, 23 %, 9820 MiB, 10240 MiB
2025/12/18 22:31:35.756, NVIDIA GeForce RTX 3080, 58 %, 27 %, 9812 MiB, 10240 MiB
2025/12/18 22:31:36.758, NVIDIA GeForce RTX 3080, 51 %, 21 %, 9802 MiB, 10240 MiB
2025/12/18 22:31:37.758, NVIDIA GeForce RTX 3080, 53 %, 18 %, 9812 MiB, 10240 MiB
2025/12/18 22:31:38.758, NVIDIA GeForce RTX 3080, 68 %, 35 %, 9802 MiB, 10240 MiB
2025/12/18 22:31:39.758, NVIDIA GeForce RTX 3080, 52 %, 18 %, 9812 MiB, 10240 MiB
2025/12/18 22:31:40.759, NVIDIA GeForce RTX 3080, 63 %, 29 %, 9770 MiB, 10240 MiB
2025/12/18 22:31:41.759, NVIDIA GeForce RTX 3080, 52 %, 18 %, 9812 MiB, 10240 MiB
2025/12/18 22:31:42.759, NVIDIA GeForce RTX 3080, 54 %, 26 %, 9802 MiB, 10240 MiB
2025/12/18 22:31:43.759, NVIDIA GeForce RTX 3080, 52 %, 18 %, 9812 MiB, 10240 MiB
2025/12/18 22:31:44.759, NVIDIA GeForce RTX 3080, 62 %, 33 %, 9802 MiB, 10240 MiB
2025/12/18 22:31:45.761, NVIDIA GeForce RTX 3080, 51 %, 18 %, 9812 MiB, 10240 MiB
2025/12/18 22:31:46.761, NVIDIA GeForce RTX 3080, 57 %, 27 %, 9802 MiB, 10240 MiB
2025/12/18 22:31:47.763, NVIDIA GeForce RTX 3080, 52 %, 18 %, 9812 MiB, 10240 MiB
2025/12/18 22:31:48.763, NVIDIA GeForce RTX 3080, 64 %, 31 %, 9802 MiB, 10240 MiB
2025/12/18 22:31:49.763, NVIDIA GeForce RTX 3080, 52 %, 18 %, 9812 MiB, 10240 MiB
2025/12/18 22:31:50.763, NVIDIA GeForce RTX 3080, 63 %, 34 %, 9802 MiB, 10240 MiB
2025/12/18 22:31:51.763, NVIDIA GeForce RTX 3080, 53 %, 18 %, 9812 MiB, 10240 MiB
2025/12/18 22:31:52.764, NVIDIA GeForce RTX 3080, 68 %, 35 %, 9812 MiB, 10240 MiB
2025/12/18 22:31:53.764, NVIDIA GeForce RTX 3080, 55 %, 28 %, 9812 MiB, 10240 MiB
2025/12/18 22:31:54.765, NVIDIA GeForce RTX 3080, 65 %, 32 %, 9812 MiB, 10240 MiB
2025/12/18 22:31:55.766, NVIDIA GeForce RTX 3080, 70 %, 53 %, 9820 MiB, 10240 MiB
2025/12/18 22:31:56.767, NVIDIA GeForce RTX 3080, 59 %, 29 %, 9812 MiB, 10240 MiB
2025/12/18 22:31:57.768, NVIDIA GeForce RTX 3080, 69 %, 47 %, 9738 MiB, 10240 MiB
2025/12/18 22:31:58.771, NVIDIA GeForce RTX 3080, 54 %, 20 %, 9812 MiB, 10240 MiB
2025/12/18 22:31:59.771, NVIDIA GeForce RTX 3080, 43 %, 18 %, 9802 MiB, 10240 MiB
2025/12/18 22:32:00.771, NVIDIA GeForce RTX 3080, 50 %, 16 %, 9812 MiB, 10240 MiB
2025/12/18 22:32:01.772, NVIDIA GeForce RTX 3080, 37 %, 16 %, 9802 MiB, 10240 MiB
2025/12/18 22:32:02.773, NVIDIA GeForce RTX 3080, 53 %, 18 %, 9812 MiB, 10240 MiB
2025/12/18 22:32:03.773, NVIDIA GeForce RTX 3080, 54 %, 24 %, 9802 MiB, 10240 MiB
2025/12/18 22:32:04.774, NVIDIA GeForce RTX 3080, 52 %, 18 %, 9812 MiB, 10240 MiB
2025/12/18 22:32:05.775, NVIDIA GeForce RTX 3080, 62 %, 34 %, 9802 MiB, 10240 MiB
2025/12/18 22:32:06.775, NVIDIA GeForce RTX 3080, 52 %, 17 %, 9812 MiB, 10240 MiB
2025/12/18 22:32:07.775, NVIDIA GeForce RTX 3080, 62 %, 31 %, 9780 MiB, 10240 MiB
2025/12/18 22:32:08.778, NVIDIA GeForce RTX 3080, 49 %, 15 %, 9716 MiB, 10240 MiB
2025/12/18 22:32:09.780, NVIDIA GeForce RTX 3080, 61 %, 34 %, 9802 MiB, 10240 MiB
2025/12/18 22:32:10.781, NVIDIA GeForce RTX 3080, 49 %, 17 %, 9810 MiB, 10240 MiB
2025/12/18 22:32:11.781, NVIDIA GeForce RTX 3080, 64 %, 29 %, 9801 MiB, 10240 MiB
2025/12/18 22:32:12.782, NVIDIA GeForce RTX 3080, 52 %, 18 %, 9813 MiB, 10240 MiB
2025/12/18 22:32:13.782, NVIDIA GeForce RTX 3080, 54 %, 22 %, 9805 MiB, 10240 MiB
2025/12/18 22:32:14.783, NVIDIA GeForce RTX 3080, 48 %, 18 %, 9815 MiB, 10240 MiB
2025/12/18 22:32:15.783, NVIDIA GeForce RTX 3080, 59 %, 30 %, 9805 MiB, 10240 MiB
2025/12/18 22:32:16.784, NVIDIA GeForce RTX 3080, 52 %, 18 %, 9814 MiB, 10240 MiB
2025/12/18 22:32:17.784, NVIDIA GeForce RTX 3080, 59 %, 27 %, 9804 MiB, 10240 MiB
2025/12/18 22:32:18.784, NVIDIA GeForce RTX 3080, 53 %, 18 %, 9814 MiB, 10240 MiB
2025/12/18 22:32:19.785, NVIDIA GeForce RTX 3080, 66 %, 32 %, 9804 MiB, 10240 MiB
2025/12/18 22:32:20.785, NVIDIA GeForce RTX 3080, 52 %, 18 %, 9814 MiB, 10240 MiB
2025/12/18 22:32:21.785, NVIDIA GeForce RTX 3080, 67 %, 35 %, 9814 MiB, 10240 MiB
2025/12/18 22:32:22.786, NVIDIA GeForce RTX 3080, 51 %, 18 %, 9823 MiB, 10240 MiB
2025/12/18 22:32:23.787, NVIDIA GeForce RTX 3080, 56 %, 23 %, 9815 MiB, 10240 MiB
2025/12/18 22:32:24.788, NVIDIA GeForce RTX 3080, 72 %, 57 %, 9771 MiB, 10240 MiB
2025/12/18 22:32:25.789, NVIDIA GeForce RTX 3080, 65 %, 33 %, 9815 MiB, 10240 MiB
2025/12/18 22:32:26.789, NVIDIA GeForce RTX 3080, 59 %, 26 %, 9770 MiB, 10240 MiB
2025/12/18 22:32:27.789, NVIDIA GeForce RTX 3080, 66 %, 33 %, 9814 MiB, 10240 MiB
2025/12/18 22:32:28.790, NVIDIA GeForce RTX 3080, 55 %, 22 %, 9741 MiB, 10240 MiB
2025/12/18 22:32:29.791, NVIDIA GeForce RTX 3080, 49 %, 16 %, 9814 MiB, 10240 MiB
2025/12/18 22:32:30.792, NVIDIA GeForce RTX 3080, 69 %, 36 %, 9802 MiB, 10240 MiB
2025/12/18 22:32:31.793, NVIDIA GeForce RTX 3080, 53 %, 18 %, 9812 MiB, 10240 MiB
2025/12/18 22:32:32.804, NVIDIA GeForce RTX 3080, 68 %, 34 %, 9803 MiB, 10240 MiB
2025/12/18 22:32:33.804, NVIDIA GeForce RTX 3080, 65 %, 34 %, 9813 MiB, 10240 MiB
2025/12/18 22:32:34.805, NVIDIA GeForce RTX 3080, 66 %, 35 %, 9813 MiB, 10240 MiB
2025/12/18 22:32:35.805, NVIDIA GeForce RTX 3080, 54 %, 24 %, 9800 MiB, 10240 MiB
2025/12/18 22:32:36.805, NVIDIA GeForce RTX 3080, 55 %, 18 %, 9810 MiB, 10240 MiB
2025/12/18 22:32:37.805, NVIDIA GeForce RTX 3080, 69 %, 31 %, 9800 MiB, 10240 MiB
2025/12/18 22:32:38.807, NVIDIA GeForce RTX 3080, 60 %, 21 %, 9810 MiB, 10240 MiB
2025/12/18 22:32:39.808, NVIDIA GeForce RTX 3080, 69 %, 33 %, 9806 MiB, 10240 MiB
2025/12/18 22:32:40.809, NVIDIA GeForce RTX 3080, 80 %, 60 %, 9817 MiB, 10240 MiB
2025/12/18 22:32:41.811, NVIDIA GeForce RTX 3080, 62 %, 27 %, 9808 MiB, 10240 MiB
2025/12/18 22:32:42.811, NVIDIA GeForce RTX 3080, 56 %, 25 %, 9616 MiB, 10240 MiB
2025/12/18 22:32:43.811, NVIDIA GeForce RTX 3080, 60 %, 20 %, 9809 MiB, 10240 MiB
2025/12/18 22:32:44.811, NVIDIA GeForce RTX 3080, 73 %, 36 %, 9830 MiB, 10240 MiB
2025/12/18 22:32:45.811, NVIDIA GeForce RTX 3080, 56 %, 22 %, 9808 MiB, 10240 MiB
2025/12/18 22:32:46.813, NVIDIA GeForce RTX 3080, 57 %, 23 %, 9808 MiB, 10240 MiB
2025/12/18 22:32:47.813, NVIDIA GeForce RTX 3080, 71 %, 50 %, 9816 MiB, 10240 MiB
2025/12/18 22:32:48.814, NVIDIA GeForce RTX 3080, 55 %, 19 %, 9808 MiB, 10240 MiB
2025/12/18 22:32:49.814, NVIDIA GeForce RTX 3080, 71 %, 36 %, 9830 MiB, 10240 MiB
2025/12/18 22:32:50.814, NVIDIA GeForce RTX 3080, 58 %, 25 %, 9814 MiB, 10240 MiB
2025/12/18 22:32:51.814, NVIDIA GeForce RTX 3080, 59 %, 25 %, 9812 MiB, 10240 MiB
2025/12/18 22:32:52.815, NVIDIA GeForce RTX 3080, 68 %, 43 %, 9738 MiB, 10240 MiB
2025/12/18 22:32:53.815, NVIDIA GeForce RTX 3080, 57 %, 19 %, 9812 MiB, 10240 MiB
2025/12/18 22:32:54.817, NVIDIA GeForce RTX 3080, 70 %, 34 %, 9812 MiB, 10240 MiB
2025/12/18 22:32:55.819, NVIDIA GeForce RTX 3080, 75 %, 56 %, 9820 MiB, 10240 MiB
2025/12/18 22:32:56.819, NVIDIA GeForce RTX 3080, 57 %, 19 %, 9812 MiB, 10240 MiB
2025/12/18 22:32:57.820, NVIDIA GeForce RTX 3080, 70 %, 34 %, 9780 MiB, 10240 MiB
2025/12/18 22:32:58.820, NVIDIA GeForce RTX 3080, 59 %, 28 %, 9810 MiB, 10240 MiB
2025/12/18 22:32:59.820, NVIDIA GeForce RTX 3080, 57 %, 25 %, 9812 MiB, 10240 MiB
2025/12/18 22:33:00.821, NVIDIA GeForce RTX 3080, 69 %, 48 %, 9752 MiB, 10240 MiB
2025/12/18 22:33:01.821, NVIDIA GeForce RTX 3080, 58 %, 20 %, 9812 MiB, 10240 MiB
2025/12/18 22:33:02.822, NVIDIA GeForce RTX 3080, 56 %, 22 %, 9802 MiB, 10240 MiB
2025/12/18 22:33:03.822, NVIDIA GeForce RTX 3080, 56 %, 19 %, 9813 MiB, 10240 MiB
2025/12/18 22:33:04.823, NVIDIA GeForce RTX 3080, 68 %, 35 %, 9803 MiB, 10240 MiB
2025/12/18 22:33:05.825, NVIDIA GeForce RTX 3080, 51 %, 16 %, 9813 MiB, 10240 MiB
2025/12/18 22:33:06.825, NVIDIA GeForce RTX 3080, 65 %, 33 %, 9813 MiB, 10240 MiB
2025/12/18 22:33:07.825, NVIDIA GeForce RTX 3080, 55 %, 25 %, 9811 MiB, 10240 MiB
2025/12/18 22:33:08.826, NVIDIA GeForce RTX 3080, 53 %, 22 %, 9813 MiB, 10240 MiB
2025/12/18 22:33:09.827, NVIDIA GeForce RTX 3080, 70 %, 55 %, 9821 MiB, 10240 MiB
2025/12/18 22:33:10.827, NVIDIA GeForce RTX 3080, 52 %, 27 %, 9813 MiB, 10240 MiB
2025/12/18 22:33:11.828, NVIDIA GeForce RTX 3080, 56 %, 36 %, 9821 MiB, 10240 MiB
2025/12/18 22:33:12.829, NVIDIA GeForce RTX 3080, 36 %, 13 %, 9781 MiB, 10240 MiB
2025/12/18 22:33:13.829, NVIDIA GeForce RTX 3080, 54 %, 27 %, 9789 MiB, 10240 MiB
2025/12/18 22:33:14.829, NVIDIA GeForce RTX 3080, 40 %, 14 %, 9781 MiB, 10240 MiB
2025/12/18 22:33:15.830, NVIDIA GeForce RTX 3080, 48 %, 18 %, 9717 MiB, 10240 MiB
2025/12/18 22:33:16.833, NVIDIA GeForce RTX 3080, 55 %, 24 %, 9813 MiB, 10240 MiB
2025/12/18 22:33:17.834, NVIDIA GeForce RTX 3080, 75 %, 59 %, 9821 MiB, 10240 MiB
